STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,July,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
MISSOURI,29,2018,February,Drought
MISSOURI,29,2018,February,Drought
MISSOURI,29,2018,February,Drought
MISSOURI,29,2018,February,Drought
MISSOURI,29,2018,February,Drought
MISSOURI,29,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
TEXAS,48,2018,February,Drought
MISSOURI,29,2018,February,Drought
ILLINOIS,17,2018,February,Drought
ILLINOIS,17,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
KANSAS,20,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
TEXAS,48,2018,February,Drought
COLORADO,8,2018,March,Drought
SOUTH DAKOTA,46,2018,April,Drought
SOUTH DAKOTA,46,2018,April,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
NEW MEXICO,35,2018,January,Drought
NEW MEXICO,35,2018,January,Drought
NEW MEXICO,35,2018,January,Drought
NEW MEXICO,35,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
FLORIDA,12,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
GEORGIA,13,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
ARKANSAS,5,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
COLORADO,8,2018,December,Drought
UTAH,49,2018,December,Drought
UTAH,49,2018,December,Drought
UTAH,49,2018,December,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
UTAH,49,2018,December,Drought
UTAH,49,2018,December,Drought
UTAH,49,2018,December,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
COLORADO,8,2018,December,Drought
MONTANA,30,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
KANSAS,20,2018,July,Drought
KANSAS,20,2018,July,Drought
KANSAS,20,2018,July,Drought
KANSAS,20,2018,July,Drought
LOUISIANA,22,2018,January,Drought
LOUISIANA,22,2018,January,Drought
TEXAS,48,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
MONTANA,30,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
MISSOURI,29,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
MISSOURI,29,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
TEXAS,48,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
MONTANA,30,2018,January,Drought
KANSAS,20,2018,August,Drought
KANSAS,20,2018,August,Drought
HAWAII,15,2018,January,Drought
KANSAS,20,2018,August,Drought
KANSAS,20,2018,August,Drought
SOUTH DAKOTA,46,2018,January,Drought
SOUTH DAKOTA,46,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
KANSAS,20,2018,August,Drought
KANSAS,20,2018,August,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
MONTANA,30,2018,January,Drought
MONTANA,30,2018,January,Drought
MONTANA,30,2018,January,Drought
MISSOURI,29,2018,August,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
ALABAMA,1,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
MONTANA,30,2018,January,Drought
MONTANA,30,2018,January,Drought
MONTANA,30,2018,January,Drought
MONTANA,30,2018,January,Drought
MISSOURI,29,2018,January,Drought
ARIZONA,4,2018,January,Drought
ARIZONA,4,2018,January,Drought
ARIZONA,4,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
OKLAHOMA,40,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
MISSOURI,29,2018,January,Drought
ARIZONA,4,2018,January,Drought
ARIZONA,4,2018,January,Drought
ARIZONA,4,2018,January,Drought
ALABAMA,1,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
KANSAS,20,2018,July,Drought
KANSAS,20,2018,July,Drought
ARIZONA,4,2018,January,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
SOUTH DAKOTA,46,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
ARIZONA,4,2018,March,Drought
ARIZONA,4,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
LOUISIANA,22,2018,February,Drought
KANSAS,20,2018,July,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
SOUTH DAKOTA,46,2018,March,Drought
SOUTH DAKOTA,46,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
KANSAS,20,2018,February,Drought
KANSAS,20,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
MONTANA,30,2018,March,Drought
MONTANA,30,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
SOUTH DAKOTA,46,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,January,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
ARKANSAS,5,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
LOUISIANA,22,2018,February,Drought
LOUISIANA,22,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,February,Drought
NEW MEXICO,35,2018,February,Drought
LOUISIANA,22,2018,February,Drought
MONTANA,30,2018,February,Drought
MONTANA,30,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
ARIZONA,4,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
ARIZONA,4,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
ARIZONA,4,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
KANSAS,20,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
TEXAS,48,2018,March,Drought
OKLAHOMA,40,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
KANSAS,20,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
ARIZONA,4,2018,February,Drought
ARIZONA,4,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
OKLAHOMA,40,2018,March,Drought
UTAH,49,2018,May,Drought
UTAH,49,2018,May,Drought
UTAH,49,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
ALABAMA,1,2018,February,Drought
OKLAHOMA,40,2018,March,Drought
ARIZONA,4,2018,March,Drought
ARIZONA,4,2018,March,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
OKLAHOMA,40,2018,February,Drought
OKLAHOMA,40,2018,February,Drought
ARIZONA,4,2018,March,Drought
ARIZONA,4,2018,March,Drought
OKLAHOMA,40,2018,February,Drought
ARIZONA,4,2018,March,Drought
ARIZONA,4,2018,March,Drought
UTAH,49,2018,May,Drought
COLORADO,8,2018,May,Drought
COLORADO,8,2018,May,Drought
ARIZONA,4,2018,February,Drought
ARIZONA,4,2018,February,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
TEXAS,48,2018,March,Drought
MONTANA,30,2018,March,Drought
MONTANA,30,2018,March,Drought
MONTANA,30,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
NEW MEXICO,35,2018,March,Drought
